GeneID	TranscriptID.UNKNOWN
ENSMUSG00000002718	ENSMUST00000168599.Cse1l
ENSMUSG00000039536	ENSMUST00000109235.Stau1
ENSMUSG00000039536	ENSMUST00000049412.Stau1
ENSMUSG00000039536	ENSMUST00000109238.Stau1
ENSMUSG00000039536	ENSMUST00000109236.Stau1
ENSMUSG00000017999	ENSMUST00000018143.Ddx27
ENSMUSG00000039501	ENSMUST00000048988.Znfx1
ENSMUSG00000050556	ENSMUST00000207917.Kcnb1
ENSMUSG00000017969	ENSMUST00000088041.Ptgis
ENSMUSG00000017969	ENSMUST00000018113.Ptgis
ENSMUSG00000017929	ENSMUST00000109221.B4galt5
ENSMUSG00000039463	ENSMUST00000047815.Slc9a8
ENSMUSG00000039463	ENSMUST00000109218.Slc9a8
ENSMUSG00000039463	ENSMUST00000073873.Slc9a8
ENSMUSG00000047030	ENSMUST00000057627.Spata2
ENSMUSG00000047030	ENSMUST00000109211.Spata2
ENSMUSG00000006418	ENSMUST00000109214.Rnf114
ENSMUSG00000042821	ENSMUST00000052631.Snai1
ENSMUSG00000078923	ENSMUST00000109207.Ube2v1
ENSMUSG00000089739	ENSMUST00000125544.Gm20431
ENSMUSG00000078923	ENSMUST00000151365.Ube2v1
ENSMUSG00000090213	ENSMUST00000006587.Tmem189
ENSMUSG00000056501	ENSMUST00000070642.Cebpb
ENSMUSG00000027540	ENSMUST00000029053.Ptpn1
ENSMUSG00000074577	ENSMUST00000099073.Ripor3
ENSMUSG00000044641	ENSMUST00000052125.Pard6b
ENSMUSG00000051149	ENSMUST00000088001.Adnp
ENSMUSG00000093752	ENSMUST00000138667.Gm20716
ENSMUSG00000078919	ENSMUST00000154111.Dpm1
ENSMUSG00000078919	ENSMUST00000109193.Dpm1
ENSMUSG00000074576	ENSMUST00000099071.Mocs3
ENSMUSG00000074575	ENSMUST00000109191.Kcng1
ENSMUSG00000027544	ENSMUST00000074618.Nfatc2
ENSMUSG00000027544	ENSMUST00000109184.Nfatc2
ENSMUSG00000027546	ENSMUST00000109175.Atp9a
ENSMUSG00000027546	ENSMUST00000029060.Atp9a
ENSMUSG00000027546	ENSMUST00000109176.Atp9a
ENSMUSG00000027546	ENSMUST00000109177.Atp9a
ENSMUSG00000027546	ENSMUST00000178504.Atp9a
ENSMUSG00000027547	ENSMUST00000029061.Sall4
ENSMUSG00000027551	ENSMUST00000109162.Zfp64
ENSMUSG00000027551	ENSMUST00000087971.Zfp64
ENSMUSG00000078912	ENSMUST00000109160.Gm11011
ENSMUSG00000047907	ENSMUST00000109159.Tshz2
ENSMUSG00000052056	ENSMUST00000109155.Zfp217
ENSMUSG00000013523	ENSMUST00000109152.Bcas1
ENSMUSG00000013523	ENSMUST00000068137.Bcas1
ENSMUSG00000013523	ENSMUST00000013667.Bcas1
ENSMUSG00000038567	ENSMUST00000038824.Cyp24a1
ENSMUSG00000052033	ENSMUST00000063682.Pfdn4
ENSMUSG00000052033	ENSMUST00000136839.Pfdn4
ENSMUSG00000043583	ENSMUST00000062355.4930470P17Rik
ENSMUSG00000027560	ENSMUST00000029075.Dok5
ENSMUSG00000067578	ENSMUST00000087950.Cbln4
ENSMUSG00000038537	ENSMUST00000038532.Mc3r
ENSMUSG00000027495	ENSMUST00000028995.Fam210b
ENSMUSG00000027496	ENSMUST00000109140.Aurka
ENSMUSG00000027496	ENSMUST00000028997.Aurka
ENSMUSG00000027498	ENSMUST00000116375.Cstf1
ENSMUSG00000074570	ENSMUST00000099061.Cass4
ENSMUSG00000074570	ENSMUST00000103073.Cass4
ENSMUSG00000074570	ENSMUST00000109136.Cass4
ENSMUSG00000074570	ENSMUST00000228775.Cass4
ENSMUSG00000027502	ENSMUST00000029005.Rtf2
ENSMUSG00000074569	ENSMUST00000099060.Gcnt7
ENSMUSG00000027505	ENSMUST00000029007.Fam209
ENSMUSG00000028640	ENSMUST00000030391.Tfap2c
ENSMUSG00000028640	ENSMUST00000099058.Tfap2c
ENSMUSG00000028640	ENSMUST00000170744.Tfap2c
ENSMUSG00000008999	ENSMUST00000009143.Bmp7
ENSMUSG00000005883	ENSMUST00000109125.Spo11
ENSMUSG00000005883	ENSMUST00000109126.Spo11
ENSMUSG00000005883	ENSMUST00000050442.Spo11
ENSMUSG00000027509	ENSMUST00000029013.Rae1
ENSMUSG00000027510	ENSMUST00000173393.Rbm38
ENSMUSG00000070495	ENSMUST00000094287.Ctcfl
ENSMUSG00000027513	ENSMUST00000029017.Pck1
ENSMUSG00000027514	ENSMUST00000029018.Zbp1
ENSMUSG00000038400	ENSMUST00000036248.Pmepa1
ENSMUSG00000027518	ENSMUST00000029023.1700021F07Rik
ENSMUSG00000027517	ENSMUST00000119453.Ankrd60
ENSMUSG00000027517	ENSMUST00000239457.Ankrd60
ENSMUSG00000027517	ENSMUST00000109112.Ankrd60
ENSMUSG00000027519	ENSMUST00000029024.Rab22a
ENSMUSG00000027519	ENSMUST00000109110.Rab22a
ENSMUSG00000057047	ENSMUST00000073081.1700010B08Rik
ENSMUSG00000054455	ENSMUST00000067530.Vapb
ENSMUSG00000027522	ENSMUST00000087908.Stx16
ENSMUSG00000027522	ENSMUST00000044638.Stx16
ENSMUSG00000039263	ENSMUST00000044415.Npepl1
ENSMUSG00000027523	ENSMUST00000109095.Gnas
ENSMUSG00000027523	ENSMUST00000109096.Gnas
ENSMUSG00000027523	ENSMUST00000087877.Gnas
ENSMUSG00000027523	ENSMUST00000109088.Gnas
ENSMUSG00000027523	ENSMUST00000185956.Gnas
ENSMUSG00000027523	ENSMUST00000087876.Gnas
ENSMUSG00000027523	ENSMUST00000156623.Gnas
ENSMUSG00000027523	ENSMUST00000087871.Gnas
ENSMUSG00000027523	ENSMUST00000109085.Gnas
ENSMUSG00000027523	ENSMUST00000109084.Gnas
ENSMUSG00000090625	ENSMUST00000168292.Gm20721
ENSMUSG00000016253	ENSMUST00000109075.Nelfcd
ENSMUSG00000016253	ENSMUST00000016397.Nelfcd
ENSMUSG00000016256	ENSMUST00000016400.Ctsz
ENSMUSG00000016255	ENSMUST00000016399.Tubb1
ENSMUSG00000016252	ENSMUST00000016396.Atp5e
ENSMUSG00000016257	ENSMUST00000016401.Prelid3b
ENSMUSG00000050600	ENSMUST00000059452.Zfp831
ENSMUSG00000027524	ENSMUST00000029030.Edn3
ENSMUSG00000027524	ENSMUST00000140908.Edn3
ENSMUSG00000078906	ENSMUST00000109070.Gm14444
ENSMUSG00000078905	ENSMUST00000072895.Gm14393
ENSMUSG00000090093	ENSMUST00000109060.Gm14399
ENSMUSG00000078902	ENSMUST00000109054.Gm14443
ENSMUSG00000078903	ENSMUST00000109056.Gm14391
ENSMUSG00000078903	ENSMUST00000109058.Gm14391
ENSMUSG00000078901	ENSMUST00000109051.Gm14440
ENSMUSG00000078899	ENSMUST00000121393.Gm4631
ENSMUSG00000078898	ENSMUST00000131676.Zfp968
ENSMUSG00000078898	ENSMUST00000109048.Zfp968
ENSMUSG00000078897	ENSMUST00000109045.Gm4724
ENSMUSG00000078896	ENSMUST00000109002.Zfp965
ENSMUSG00000094475	ENSMUST00000178120.Gm11007
ENSMUSG00000095545	ENSMUST00000179061.Zfp969
ENSMUSG00000094932	ENSMUST00000178133.Gm2007
ENSMUSG00000078889	ENSMUST00000109020.Gm14288
ENSMUSG00000078889	ENSMUST00000123863.Gm14288
ENSMUSG00000078887	ENSMUST00000109012.Gm6710
ENSMUSG00000089756	ENSMUST00000108949.Zfp966
ENSMUSG00000078886	ENSMUST00000109008.Gm2026
ENSMUSG00000095648	ENSMUST00000109049.Gm2004
ENSMUSG00000078894	ENSMUST00000099009.2210418O10Rik
ENSMUSG00000078895	ENSMUST00000108961.Gm11009
ENSMUSG00000089951	ENSMUST00000108995.Zfp968-ps
ENSMUSG00000089951	ENSMUST00000127687.Zfp968-ps
ENSMUSG00000078881	ENSMUST00000122097.Gm14434
ENSMUSG00000095199	ENSMUST00000178443.Zfp967
ENSMUSG00000078880	ENSMUST00000108990.Gm14308
ENSMUSG00000078879	ENSMUST00000108985.Zfp973
ENSMUSG00000078878	ENSMUST00000108981.Gm14305
ENSMUSG00000078877	ENSMUST00000132883.Gm14295
ENSMUSG00000078876	ENSMUST00000126726.Gm14408
ENSMUSG00000074527	ENSMUST00000099007.Gm14296
ENSMUSG00000078875	ENSMUST00000126358.Gm14419
ENSMUSG00000078872	ENSMUST00000108970.Gm14401
ENSMUSG00000078872	ENSMUST00000134614.Gm14401
ENSMUSG00000078870	ENSMUST00000133301.Gm14410
ENSMUSG00000078869	ENSMUST00000108963.Gm14409
ENSMUSG00000078868	ENSMUST00000108959.Gm14412
ENSMUSG00000078867	ENSMUST00000128657.Gm14418
ENSMUSG00000078866	ENSMUST00000108952.Zfp970
ENSMUSG00000094786	ENSMUST00000108947.Gm14403
ENSMUSG00000078865	ENSMUST00000108945.Gm14406
ENSMUSG00000078864	ENSMUST00000119838.Gm14322
ENSMUSG00000095362	ENSMUST00000108939.Gm14325
ENSMUSG00000074521	ENSMUST00000108935.Gm14327
ENSMUSG00000074529	ENSMUST00000081529.Zfp972
ENSMUSG00000078862	ENSMUST00000108930.Gm14326
ENSMUSG00000074519	ENSMUST00000108926.Zfp971
ENSMUSG00000078861	ENSMUST00000108924.Zfp931
ENSMUSG00000027525	ENSMUST00000108917.Phactr3
ENSMUSG00000027525	ENSMUST00000108916.Phactr3
ENSMUSG00000027525	ENSMUST00000103066.Phactr3
ENSMUSG00000027525	ENSMUST00000108915.Phactr3
ENSMUSG00000027525	ENSMUST00000103065.Phactr3
ENSMUSG00000060445	ENSMUST00000081134.Sycp2
ENSMUSG00000049999	ENSMUST00000058678.Ppp1r3d
ENSMUSG00000070476	ENSMUST00000094251.Fam217b
ENSMUSG00000039155	ENSMUST00000108912.Cdh26
ENSMUSG00000039155	ENSMUST00000042092.Cdh26
ENSMUSG00000000305	ENSMUST00000000314.Cdh4
ENSMUSG00000039117	ENSMUST00000041618.Taf4
ENSMUSG00000039117	ENSMUST00000227325.Taf4
ENSMUSG00000039108	ENSMUST00000055485.Lsm14b
ENSMUSG00000027566	ENSMUST00000129529.Psma7
ENSMUSG00000027566	ENSMUST00000029082.Psma7
ENSMUSG00000039086	ENSMUST00000041126.Ss18l1
ENSMUSG00000039069	ENSMUST00000108901.Mtg2
ENSMUSG00000039059	ENSMUST00000056480.Hrh3
ENSMUSG00000039059	ENSMUST00000163215.Hrh3
ENSMUSG00000039059	ENSMUST00000165248.Hrh3
ENSMUSG00000039059	ENSMUST00000165762.Hrh3
ENSMUSG00000039059	ENSMUST00000164442.Hrh3
ENSMUSG00000039050	ENSMUST00000040668.Osbpl2
ENSMUSG00000039041	ENSMUST00000061437.Adrm1
ENSMUSG00000015647	ENSMUST00000015791.Lama5
ENSMUSG00000039001	ENSMUST00000059080.Rps21
ENSMUSG00000038990	ENSMUST00000108891.Cables2
ENSMUSG00000038980	ENSMUST00000038529.Rbbp8nl
ENSMUSG00000015627	ENSMUST00000015771.Gata5
ENSMUSG00000038963	ENSMUST00000038259.Slco4a1
ENSMUSG00000027568	ENSMUST00000029084.Ntsr1
ENSMUSG00000027569	ENSMUST00000169630.Mrgbp
ENSMUSG00000049401	ENSMUST00000029087.Ogfr
ENSMUSG00000027570	ENSMUST00000132527.Col9a3
ENSMUSG00000038932	ENSMUST00000037877.Tcfl5
ENSMUSG00000038914	ENSMUST00000087517.Dido1
ENSMUSG00000038914	ENSMUST00000103057.Dido1
ENSMUSG00000027573	ENSMUST00000029090.Gid8
ENSMUSG00000023393	ENSMUST00000094218.Slc17a9
ENSMUSG00000045493	ENSMUST00000108878.Bhlhe23
ENSMUSG00000038848	ENSMUST00000037299.Ythdf1
ENSMUSG00000038848	ENSMUST00000108876.Ythdf1
ENSMUSG00000038840	ENSMUST00000108875.Birc7
ENSMUSG00000027574	ENSMUST00000108873.Nkain4
ENSMUSG00000027575	ENSMUST00000108862.Arfgap1
ENSMUSG00000027575	ENSMUST00000029092.Arfgap1
ENSMUSG00000027575	ENSMUST00000108860.Arfgap1
ENSMUSG00000027575	ENSMUST00000185115.Arfgap1
ENSMUSG00000027575	ENSMUST00000184394.Arfgap1
ENSMUSG00000016356	ENSMUST00000149179.Col20a1
ENSMUSG00000016356	ENSMUST00000108856.Col20a1
ENSMUSG00000016356	ENSMUST00000228434.Col20a1
ENSMUSG00000027577	ENSMUST00000108851.Chrna4
ENSMUSG00000027577	ENSMUST00000067120.Chrna4
ENSMUSG00000016346	ENSMUST00000149964.Kcnq2
ENSMUSG00000016346	ENSMUST00000016491.Kcnq2
ENSMUSG00000016346	ENSMUST00000197015.Kcnq2
ENSMUSG00000016346	ENSMUST00000049792.Kcnq2
ENSMUSG00000016346	ENSMUST00000103047.Kcnq2
ENSMUSG00000016346	ENSMUST00000103048.Kcnq2
ENSMUSG00000016346	ENSMUST00000103051.Kcnq2
ENSMUSG00000016346	ENSMUST00000103050.Kcnq2
ENSMUSG00000016349	ENSMUST00000055990.Eef1a2
ENSMUSG00000016344	ENSMUST00000016488.Ppdpf
ENSMUSG00000038751	ENSMUST00000016511.Ptk6
ENSMUSG00000027579	ENSMUST00000016498.Srms
ENSMUSG00000047841	ENSMUST00000050026.Fndc11
ENSMUSG00000047841	ENSMUST00000108835.Fndc11
ENSMUSG00000027580	ENSMUST00000108831.Helz2
ENSMUSG00000027580	ENSMUST00000094203.Helz2
ENSMUSG00000027580	ENSMUST00000121484.Helz2
ENSMUSG00000038705	ENSMUST00000049032.Gmeb2
ENSMUSG00000027581	ENSMUST00000103045.Stmn3
ENSMUSG00000038685	ENSMUST00000098971.Rtel1
ENSMUSG00000038685	ENSMUST00000054622.Rtel1
ENSMUSG00000038685	ENSMUST00000108814.Rtel1
ENSMUSG00000038685	ENSMUST00000048608.Rtel1
ENSMUSG00000038685	ENSMUST00000108815.Rtel1
ENSMUSG00000038671	ENSMUST00000127988.Arfrp1
ENSMUSG00000027582	ENSMUST00000029105.Zgpat
ENSMUSG00000090077	ENSMUST00000048077.Lime1
ENSMUSG00000027583	ENSMUST00000029106.Zbtb46
ENSMUSG00000055882	ENSMUST00000069649.Abhd16b
ENSMUSG00000000827	ENSMUST00000149163.Tpd52l2
ENSMUSG00000000827	ENSMUST00000000844.Tpd52l2
ENSMUSG00000000827	ENSMUST00000108800.Tpd52l2
ENSMUSG00000000827	ENSMUST00000069712.Tpd52l2
ENSMUSG00000000827	ENSMUST00000108799.Tpd52l2
ENSMUSG00000000826	ENSMUST00000072334.Dnajc5
ENSMUSG00000089917	ENSMUST00000057816.Uckl1
ENSMUSG00000000823	ENSMUST00000108789.Zfp512b
ENSMUSG00000038605	ENSMUST00000060173.Samd10
ENSMUSG00000002455	ENSMUST00000136481.Prpf6
ENSMUSG00000002455	ENSMUST00000002529.Prpf6
ENSMUSG00000108976	ENSMUST00000207856.Gm29797
ENSMUSG00000046470	ENSMUST00000054491.Sox18
ENSMUSG00000059540	ENSMUST00000103042.Tcea2
ENSMUSG00000002458	ENSMUST00000002532.Rgs19
ENSMUSG00000002458	ENSMUST00000108778.Rgs19
ENSMUSG00000002458	ENSMUST00000108769.Rgs19
ENSMUSG00000002458	ENSMUST00000108772.Rgs19
ENSMUSG00000045794	ENSMUST00000052416.Lkaaear1
ENSMUSG00000027584	ENSMUST00000071585.Oprl1
ENSMUSG00000027584	ENSMUST00000238942.Oprl1
ENSMUSG00000027584	ENSMUST00000108763.Oprl1
ENSMUSG00000010505	ENSMUST00000081125.Myt1
ENSMUSG00000010505	ENSMUST00000108756.Myt1
ENSMUSG00000010505	ENSMUST00000108757.Myt1
ENSMUSG00000027589	ENSMUST00000029116.Pcmtd2
ENSMUSG00000038628	ENSMUST00000039551.Polr3k
ENSMUSG00000098505	ENSMUST00000071760.Gm14496
ENSMUSG00000098505	ENSMUST00000184507.Gm14496
ENSMUSG00000098505	ENSMUST00000236373.Gm14496
ENSMUSG00000017688	ENSMUST00000108393.Hnf4g
ENSMUSG00000017688	ENSMUST00000108394.Hnf4g
ENSMUSG00000025255	ENSMUST00000175866.Zfhx4
ENSMUSG00000025255	ENSMUST00000026284.Zfhx4
ENSMUSG00000040374	ENSMUST00000164828.Pex2
ENSMUSG00000103034	ENSMUST00000192045.Gm8797
ENSMUSG00000069118	ENSMUST00000091364.1700008P02Rik
ENSMUSG00000027499	ENSMUST00000028999.Pkia
ENSMUSG00000043542	ENSMUST00000051064.Zc2hc1a
ENSMUSG00000043542	ENSMUST00000193010.Zc2hc1a
ENSMUSG00000040329	ENSMUST00000194279.Il7
ENSMUSG00000027500	ENSMUST00000029002.Stmn2
ENSMUSG00000040289	ENSMUST00000042412.Hey1
ENSMUSG00000040269	ENSMUST00000042148.Mrps28
ENSMUSG00000027506	ENSMUST00000120143.Tpd52
ENSMUSG00000027506	ENSMUST00000091355.Tpd52
ENSMUSG00000027506	ENSMUST00000091354.Tpd52
ENSMUSG00000027506	ENSMUST00000094381.Tpd52
ENSMUSG00000027506	ENSMUST00000063496.Tpd52
ENSMUSG00000069114	ENSMUST00000155203.Zbtb10
ENSMUSG00000040209	ENSMUST00000041124.Zfp704
ENSMUSG00000027508	ENSMUST00000161949.Pag1
ENSMUSG00000027533	ENSMUST00000029046.Fabp5
ENSMUSG00000049230	ENSMUST00000061419.Gm9833
ENSMUSG00000052468	ENSMUST00000029034.Pmp2
ENSMUSG00000103124	ENSMUST00000194885.Gm37389
ENSMUSG00000027528	ENSMUST00000193487.Fabp9
ENSMUSG00000027528	ENSMUST00000191678.Fabp9
ENSMUSG00000027528	ENSMUST00000029038.Fabp9
ENSMUSG00000062515	ENSMUST00000029041.Fabp4
ENSMUSG00000027530	ENSMUST00000029043.Fabp12
ENSMUSG00000027531	ENSMUST00000065938.Impa1
ENSMUSG00000027531	ENSMUST00000118410.Impa1
ENSMUSG00000103392	ENSMUST00000192603.Gm38303
ENSMUSG00000058921	ENSMUST00000078748.Slc10a5
ENSMUSG00000039795	ENSMUST00000037839.Zfand1
ENSMUSG00000027536	ENSMUST00000029049.Chmp4c
ENSMUSG00000027534	ENSMUST00000099223.Snx16
ENSMUSG00000027534	ENSMUST00000029047.Snx16
ENSMUSG00000039717	ENSMUST00000193117.Ralyl
ENSMUSG00000039710	ENSMUST00000037321.Slc7a12
ENSMUSG00000027550	ENSMUST00000108370.Lrrcc1
ENSMUSG00000027550	ENSMUST00000169079.Lrrcc1
ENSMUSG00000027550	ENSMUST00000091325.Lrrcc1
ENSMUSG00000027552	ENSMUST00000029069.E2f5
ENSMUSG00000027552	ENSMUST00000165922.E2f5
ENSMUSG00000078784	ENSMUST00000185384.Rbis
ENSMUSG00000078784	ENSMUST00000108365.Rbis
ENSMUSG00000078784	ENSMUST00000186870.Rbis
ENSMUSG00000027555	ENSMUST00000029071.Car13
ENSMUSG00000027556	ENSMUST00000181860.Car1
ENSMUSG00000027559	ENSMUST00000029076.Car3
ENSMUSG00000027562	ENSMUST00000029078.Car2
ENSMUSG00000078783	ENSMUST00000108361.Gm9733
ENSMUSG00000095788	ENSMUST00000099201.Sirpb1a
ENSMUSG00000095788	ENSMUST00000192700.Sirpb1a
ENSMUSG00000095028	ENSMUST00000192382.Sirpb1b
ENSMUSG00000095028	ENSMUST00000091319.Sirpb1b
ENSMUSG00000074677	ENSMUST00000108354.Sirpb1c
ENSMUSG00000074677	ENSMUST00000108352.Sirpb1c
ENSMUSG00000074677	ENSMUST00000050623.Sirpb1c
ENSMUSG00000074677	ENSMUST00000108350.Sirpb1c
ENSMUSG00000074677	ENSMUST00000108349.Sirpb1c
ENSMUSG00000078780	ENSMUST00000194367.Gm5150
ENSMUSG00000047213	ENSMUST00000108345.Ythdf3
ENSMUSG00000047213	ENSMUST00000191774.Ythdf3
ENSMUSG00000047213	ENSMUST00000108346.Ythdf3
ENSMUSG00000027564	ENSMUST00000029080.Cypt12
ENSMUSG00000025128	ENSMUST00000026120.Bhlhe22
ENSMUSG00000039519	ENSMUST00000035625.Cyp7b1
ENSMUSG00000027599	ENSMUST00000029125.Armc1
ENSMUSG00000027601	ENSMUST00000130645.Mtfr1
ENSMUSG00000069094	ENSMUST00000099195.Pde7a
ENSMUSG00000069094	ENSMUST00000091314.Pde7a
ENSMUSG00000027606	ENSMUST00000029132.Dnajc5b
ENSMUSG00000082766	ENSMUST00000119133.1700064H15Rik
ENSMUSG00000060913	ENSMUST00000029139.Trim55
ENSMUSG00000049796	ENSMUST00000061294.Crh
ENSMUSG00000003617	ENSMUST00000091309.Cp
ENSMUSG00000003617	ENSMUST00000108329.Cp
ENSMUSG00000003617	ENSMUST00000003714.Cp
ENSMUSG00000003617	ENSMUST00000108325.Cp
ENSMUSG00000027615	ENSMUST00000012580.Hps3
ENSMUSG00000027615	ENSMUST00000108321.Hps3
ENSMUSG00000002428	ENSMUST00000002502.Hltf
ENSMUSG00000019528	ENSMUST00000118015.Gyg
ENSMUSG00000019528	ENSMUST00000178328.Gyg
ENSMUSG00000001865	ENSMUST00000001921.Cpa3
ENSMUSG00000011463	ENSMUST00000011607.Cpb1
ENSMUSG00000054988	ENSMUST00000068316.Agtr1b
ENSMUSG00000027630	ENSMUST00000193734.Tbl1xr1
ENSMUSG00000102758	ENSMUST00000203414.Naaladl2
ENSMUSG00000063887	ENSMUST00000193603.Nlgn1
ENSMUSG00000063887	ENSMUST00000191835.Nlgn1
ENSMUSG00000039335	ENSMUST00000047005.Spata16
ENSMUSG00000039335	ENSMUST00000108305.Spata16
ENSMUSG00000027699	ENSMUST00000108300.Ect2
ENSMUSG00000027699	ENSMUST00000108298.Ect2
ENSMUSG00000027698	ENSMUST00000046515.Nceh1
ENSMUSG00000039304	ENSMUST00000046383.Tnfsf10
ENSMUSG00000051136	ENSMUST00000057186.Ghsr
ENSMUSG00000039286	ENSMUST00000046157.Fndc3b
ENSMUSG00000043164	ENSMUST00000058077.Tmem212
ENSMUSG00000027695	ENSMUST00000120834.Pld1
ENSMUSG00000027695	ENSMUST00000123539.Pld1
ENSMUSG00000027692	ENSMUST00000159236.Tnik
ENSMUSG00000027692	ENSMUST00000159680.Tnik
ENSMUSG00000027692	ENSMUST00000160307.Tnik
ENSMUSG00000027692	ENSMUST00000159308.Tnik
ENSMUSG00000027692	ENSMUST00000160518.Tnik
ENSMUSG00000027692	ENSMUST00000161964.Tnik
ENSMUSG00000027692	ENSMUST00000162485.Tnik
ENSMUSG00000027692	ENSMUST00000162777.Tnik
ENSMUSG00000027690	ENSMUST00000029240.Slc2a2
ENSMUSG00000050192	ENSMUST00000060500.Eif5a2
ENSMUSG00000039221	ENSMUST00000043867.Rpl22l1
ENSMUSG00000039221	ENSMUST00000194649.Rpl22l1
ENSMUSG00000074655	ENSMUST00000099170.Gm1527
ENSMUSG00000063600	ENSMUST00000119598.Egfem1
ENSMUSG00000063600	ENSMUST00000118531.Egfem1
ENSMUSG00000027684	ENSMUST00000172694.Mecom
ENSMUSG00000027684	ENSMUST00000173495.Mecom
ENSMUSG00000027684	ENSMUST00000108270.Mecom
ENSMUSG00000027684	ENSMUST00000108271.Mecom
ENSMUSG00000027684	ENSMUST00000166001.Mecom
ENSMUSG00000037737	ENSMUST00000047630.Actrt3
ENSMUSG00000037730	ENSMUST00000192715.Mynn
ENSMUSG00000037730	ENSMUST00000047502.Mynn
ENSMUSG00000027702	ENSMUST00000029252.Lrrc34
ENSMUSG00000027703	ENSMUST00000108267.Lrriq4
ENSMUSG00000027703	ENSMUST00000108265.Lrriq4
ENSMUSG00000074653	ENSMUST00000108263.Lrrc31
ENSMUSG00000051860	ENSMUST00000108262.Samd7
ENSMUSG00000027706	ENSMUST00000029256.Sec62
ENSMUSG00000037661	ENSMUST00000166278.Gpr160
ENSMUSG00000037652	ENSMUST00000168645.Phc3
ENSMUSG00000037652	ENSMUST00000108255.Phc3
ENSMUSG00000037652	ENSMUST00000064718.Phc3
ENSMUSG00000037643	ENSMUST00000108249.Prkci
ENSMUSG00000027660	ENSMUST00000118470.Skil
ENSMUSG00000027660	ENSMUST00000029194.Skil
ENSMUSG00000027660	ENSMUST00000117728.Skil
ENSMUSG00000037625	ENSMUST00000046174.Cldn11
ENSMUSG00000069072	ENSMUST00000091259.Slc7a14
ENSMUSG00000069072	ENSMUST00000108245.Slc7a14
ENSMUSG00000037610	ENSMUST00000119970.Kcnmb2
ENSMUSG00000027663	ENSMUST00000029199.Zmat3
ENSMUSG00000027665	ENSMUST00000108243.Pik3ca
ENSMUSG00000027665	ENSMUST00000108242.Pik3ca
ENSMUSG00000091091	ENSMUST00000164954.Kcnmb3
ENSMUSG00000027667	ENSMUST00000193287.Zfp639
ENSMUSG00000027668	ENSMUST00000091257.Mfn1
ENSMUSG00000027669	ENSMUST00000155737.Gnb4
ENSMUSG00000027671	ENSMUST00000029214.Actl6a
ENSMUSG00000037531	ENSMUST00000043966.Mrpl47
ENSMUSG00000027673	ENSMUST00000127477.Ndufb5
ENSMUSG00000027673	ENSMUST00000121778.Ndufb5
ENSMUSG00000056900	ENSMUST00000072312.Usp13
ENSMUSG00000056900	ENSMUST00000108228.Usp13
ENSMUSG00000027674	ENSMUST00000192093.Pex5l
ENSMUSG00000027674	ENSMUST00000193289.Pex5l
ENSMUSG00000027674	ENSMUST00000108224.Pex5l
ENSMUSG00000027674	ENSMUST00000108226.Pex5l
ENSMUSG00000027677	ENSMUST00000099153.Ttc14
ENSMUSG00000027677	ENSMUST00000200271.Ttc14
ENSMUSG00000027677	ENSMUST00000117915.Ttc14
ENSMUSG00000027677	ENSMUST00000108210.Ttc14
ENSMUSG00000027677	ENSMUST00000196975.Ttc14
ENSMUSG00000027676	ENSMUST00000029222.Ccdc39
ENSMUSG00000027680	ENSMUST00000001620.Fxr1
ENSMUSG00000027680	ENSMUST00000198051.Fxr1
ENSMUSG00000027680	ENSMUST00000197694.Fxr1
ENSMUSG00000027679	ENSMUST00000011029.Dnajc19
ENSMUSG00000027679	ENSMUST00000108195.Dnajc19
ENSMUSG00000027679	ENSMUST00000120805.Dnajc19
ENSMUSG00000027679	ENSMUST00000117223.Dnajc19
ENSMUSG00000074637	ENSMUST00000099151.Sox2
ENSMUSG00000037400	ENSMUST00000029257.Atp11b
ENSMUSG00000027708	ENSMUST00000178098.Dcun1d1
ENSMUSG00000027708	ENSMUST00000108182.Dcun1d1
ENSMUSG00000027709	ENSMUST00000029259.Mccc1
ENSMUSG00000047696	ENSMUST00000200469.Ccdc144b
ENSMUSG00000047696	ENSMUST00000166644.Ccdc144b
ENSMUSG00000027710	ENSMUST00000011492.Acad9
ENSMUSG00000033883	ENSMUST00000197653.Zfp267
ENSMUSG00000058400	ENSMUST00000091227.Qrfpr
ENSMUSG00000027712	ENSMUST00000029266.Anxa5
ENSMUSG00000027713	ENSMUST00000029268.1810062G17Rik
ENSMUSG00000085007	ENSMUST00000124606.Gm11549
ENSMUSG00000027714	ENSMUST00000029269.Exosc9
ENSMUSG00000027715	ENSMUST00000029270.Ccna2
ENSMUSG00000037325	ENSMUST00000040148.Bbs7
ENSMUSG00000037325	ENSMUST00000108156.Bbs7
ENSMUSG00000037325	ENSMUST00000108155.Bbs7
ENSMUSG00000027716	ENSMUST00000029271.Trpc3
ENSMUSG00000037270	ENSMUST00000057272.4932438A13Rik
ENSMUSG00000027719	ENSMUST00000144629.Adad1
ENSMUSG00000027719	ENSMUST00000029274.Adad1
ENSMUSG00000027720	ENSMUST00000029275.Il2
ENSMUSG00000027718	ENSMUST00000029273.Il21
ENSMUSG00000027718	ENSMUST00000161015.Il21
ENSMUSG00000045031	ENSMUST00000102955.Cetn4
ENSMUSG00000051444	ENSMUST00000057975.Bbs12
ENSMUSG00000051444	ENSMUST00000108121.Bbs12
ENSMUSG00000037225	ENSMUST00000200585.Fgf2
ENSMUSG00000037225	ENSMUST00000038885.Fgf2
